startX,startY,startZ,endX,endY,endZ,cyl_ID,radius_cyl,length,volume
0.33034188905,-0.20842870021,-3.65555826758,0.33003127732,-0.20427253093,-3.60410710906,17,0.0985004360975273,0.0516196855451584,0.00157340865156461
0.33003127732,-0.20427253093,-3.60410710906,0.32962412992,-0.19961747745,-3.55272823905,18,0.0985004507389095,0.051590925320365,0.00157253248476344
0.32962412992,-0.19961747745,-3.55272823905,0.32910937227,-0.19440596845,-3.50143033602,19,0.0985004494033648,0.0515645193594457,0.00157172756742661
0.32910937227,-0.19440596845,-3.50143033602,0.32847589412,-0.18858049656,-3.4502215538,20,0.0985004471804861,0.0515429606615979,0.0015710703702579
0.32847589412,-0.18858049656,-3.4502215538,0.3277124838,-0.18208340701,-3.39911014175,21,0.098500439877876,0.0515283553946974,0.00157062495723951
0.3277124838,-0.18208340701,-3.39911014175,0.32680804886,-0.17485723043,-3.34810496901,22,0.0985004519824533,0.0515224541026854,0.00157044546717904
0.32680804886,-0.17485723043,-3.34810496901,0.32575149097,-0.16684436718,-3.29721347428,23,0.0985004475188124,0.0515292783560153,0.00157065333350854
0.32575149097,-0.16684436718,-3.29721347428,0.3245316223,-0.15798724364,-3.24644514657,24,0.0985004610623867,0.0515495859871332,0.00157127275832753
0.3245316223,-0.15798724364,-3.24644514657,0.32313735047,-0.14822831001,-3.1958075199,25,0.0985004222652042,0.0515882740000187,0.00157245076130526
0.32313735047,-0.14822831001,-3.1958075199,0.32146104134,-0.13738766159,-3.14591085052,26,0.0985004452903878,0.0510882304027296,0.00155720977111312
0.32146104134,-0.13738766159,-3.14591085052,0.31940073527,-0.12520847761,-3.096377388,27,0.0979310188444698,0.0510503799470782,0.00153811708777453
0.31940073527,-0.12520847761,-3.096377388,0.31699652829,-0.1118094265,-3.04717494584,28,0.0973615723628984,0.0510509069102515,0.00152029718858113
0.31699652829,-0.1118094265,-3.04717494584,0.3142883257,-0.09730946119,-2.99827171899,29,0.0967921692381925,0.0510794376594166,0.00150340650918269
0.3142883257,-0.09730946119,-2.99827171899,0.31131596722,-0.08182697589,-2.94963471032,30,0.096222622814271,0.0511282786563757,0.00148718646920888
0.31131596722,-0.08182697589,-2.94963471032,0.30811950722,-0.06548081631,-2.90123225783,31,0.0956531688886283,0.0511880034440998,0.00147135269082027
0.30811950722,-0.06548081631,-2.90123225783,0.30473869599,-0.04838975664,-2.85303303337,32,0.0950838024265788,0.0512513360192867,0.00145568747631773
0.30473869599,-0.04838975664,-2.85303303337,0.30121355213,-0.03067244585,-2.80500413512,33,0.0945144051181031,0.0513137876985515,0.00144005790702913
0.30121355213,-0.03067244585,-2.80500413512,0.29758411804,-0.01244757467,-2.75711328124,34,0.0939449478117425,0.0513697635452684,0.00142430926178907
0.29758411804,-0.01244757467,-2.75711328124,0.29389018574,0.00616594858,-2.70932909584,35,0.0933755994982047,0.0514143633429102,0.00140831933338647
0.29389018574,0.00616594858,-2.70932909584,0.29017180958,0.02504962687,-2.66161920165,36,0.0928060892913405,0.051445637625055,0.00139203890142506
0.29017180958,0.02504962687,-2.66161920165,0.28646882335,0.04408459965,-2.61395188902,37,0.0922366812771396,0.0514608102260457,0.0013754152308242
0.28646882335,0.04408459965,-2.61395188902,0.28282112636,0.0631523878,-2.56629373168,38,0.0916670965669483,0.0514605304996783,0.00135847322611763
0.28282112636,0.0631523878,-2.56629373168,0.27926870146,0.0821340174,-2.5186140213,39,0.0910977744093654,0.0514419747566362,0.00134116755479319
0.27926870146,0.0821340174,-2.5186140213,0.27585143009,0.10091093783,-2.47087966538,40,0.0905282788266669,0.0514083574873584,0.00132358588696793
0.27585143009,0.10091093783,-2.47087966538,0.2726094202,0.11936434811,-2.42305943107,41,0.089958869635783,0.0513596513671202,0.00130574965337125
0.2726094202,0.11936434811,-2.42305943107,0.26958233871,0.13737547104,-2.37512117958,42,0.0893894970826097,0.0512995100119409,0.00128776339922362
0.26958233871,0.13737547104,-2.37512117958,0.2668103651,0.15482587521,-2.32703153229,43,0.0888199840794202,0.0512329446730078,0.00126975687468313
0.2668103651,0.15482587521,-2.32703153229,0.26433320203,0.1715964616,-2.2787599716,44,0.0882505860303329,0.0511618263570425,0.0012517889342612
0.26433320203,0.1715964616,-2.2787599716,0.26219087402,0.18756877486,-2.23027426339,45,0.0876811620819012,0.0510937203656501,0.00123404214984117
0.26219087402,0.18756877486,-2.23027426339,0.260423489,0.20262396934,-2.18154102898,46,0.0871116748551776,0.0510363661196556,0.00121669674040501
0.260423489,0.20262396934,-2.18154102898,0.25907070793,0.21664350039,-2.13252927399,47,0.0865422371675616,0.0509953860136889,0.0011998777272344
0.25907070793,0.21664350039,-2.13252927399,0.25817256727,0.22950847154,-2.08320619202,48,0.0859728596742424,0.0509811784323858,0.00118381131883865
0.25817256727,0.22950847154,-2.08320619202,0.25776906171,0.24110022191,-2.03354069328,49,0.0854034214994719,0.0510018946556919,0.00116865607973672
0.25776906171,0.24110022191,-2.03354069328,0.25789994755,0.25129999522,-1.9834999237,50,0.0848339393749138,0.0510698651538962,0.00115465928664181
0.25789994755,0.25129999522,-1.9834999237,0.25924344219,0.25827463275,-1.92998565769,51,0.0842644704876417,0.0539835828109958,0.00120420539746083
0.25924344219,0.25827463275,-1.92998565769,0.262284346,0.2597305954,-1.87637678718,52,0.0833364942363164,0.0537147830729846,0.00117196367908814
0.262284346,0.2597305954,-1.87637678718,0.26685220755,0.25667884952,-1.82269670105,53,0.0824085136011662,0.0539604499516109,0.00115124987702119
0.26685220755,0.25667884952,-1.82269670105,0.27277654566,0.25013031964,-1.76896893118,54,0.0814804956754007,0.0544486389254549,0.00113564926798084
0.27277654566,0.25013031964,-1.76896893118,0.27988666453,0.24109591847,-1.7152164135,55,0.0805525033863216,0.0549682394823114,0.0011205204422644
0.27988666453,0.24109591847,-1.7152164135,0.28801211276,0.23058665402,-1.66146318055,56,0.0796244830306781,0.0553703675335048,0.00110286036776133
0.28801211276,0.23058665402,-1.66146318055,0.29698224821,0.21961345082,-1.6077322874,57,0.0786964820048499,0.0555687267908534,0.0010811624547526
0.29698224821,0.21961345082,-1.6077322874,0.30662673273,0.20918723947,-1.55404719447,58,0.0777684816991581,0.0555320733241085,0.00105511792565873
0.30662673273,0.20918723947,-1.55404719447,0.31677480497,0.20031895048,-1.50043102837,59,0.0768405146936098,0.0552840228914395,0.00102548672132162
0.31677480497,0.20031895048,-1.50043102837,0.32725615062,0.19401951438,-1.44690751171,60,0.0759124955277429,0.0549027170317286,0.00099396306631212
0.32725615062,0.19401951438,-1.44690751171,0.33790003814,0.19130000179,-1.39349998569,61,0.07498450539735,0.0545256996822834,0.000963150561773268
0.33790003814,0.19130000179,-1.39349998569,0.3512339846,0.19266947514,-1.34035605527,62,0.0740565080019043,0.0548082742470543,0.000944327114968348
0.3512339846,0.19266947514,-1.34035605527,0.36842971005,0.19759125715,-1.28835634328,63,0.0732206423192287,0.0549898805140424,0.000926189210472095
0.36842971005,0.19759125715,-1.28835634328,0.38759079137,0.20549031501,-1.23708576297,64,0.0723847215251626,0.0553011261888168,0.000910285582494243
0.38759079137,0.20549031501,-1.23708576297,0.40682050743,0.21579151158,-1.18612970446,65,0.071548759234829,0.0554293832673298,0.000891444136651611
0.40682050743,0.21579151158,-1.18612970446,0.42422244705,0.2279197455,-1.1350728426,66,0.0707127597716603,0.0552876541693305,0.000868507574627107
0.42422244705,0.2279197455,-1.1350728426,0.43790001431,0.24130002264,-1.08349987601,67,0.0698768758532797,0.0550079861964452,0.000843805939829543
0.43790001431,0.24130002264,-1.08349987601,0.44822806278,0.2549530447,-1.03534080124,68,0.0690409630786142,0.0511113498087455,0.000765386688804989
0.44822806278,0.2549530447,-1.03534080124,0.45829284349,0.26999982005,-0.98746229743,69,0.0685895876682412,0.0511864863636676,0.000756522023954437
0.45829284349,0.26999982005,-0.98746229743,0.46791584053,0.28611316686,-0.93977235891,70,0.0681382930815389,0.0512500951559368,0.000747527284114981
0.46791584053,0.28611316686,-0.93977235891,0.47691829362,0.30296616558,-0.89217897987,71,0.0676869291333064,0.0512854507237587,0.000738165378004602
0.47691829362,0.30296616558,-0.89217897987,0.48512168088,0.3202315927,-0.84459044075,72,0.067235535841167,0.0512841066193938,0.000728333704443542
0.48512168088,0.3202315927,-0.84459044075,0.49234732545,0.33758258825,-0.79691444968,73,0.0667841995102481,0.0512471180705297,0.0007180699782961
0.49234732545,0.33758258825,-0.79691444968,0.4984165565,0.3546919108,-0.7490593586,74,0.0663328470728413,0.0511827532078268,0.000707507083650819
0.4984165565,0.3546919108,-0.7490593586,0.50315081636,0.37123262291,-0.70093330477,75,0.0658814914307722,0.0511089564633829,0.000696905241286378
0.50315081636,0.37123262291,-0.70093330477,0.50637156525,0.38687767391,-0.65244413947,76,0.0654301029665504,0.0510523260556829,0.000686626584857626
0.50637156525,0.38687767391,-0.65244413947,0.50789999523,0.40129999523,-0.60349985695,77,0.0649787540707443,0.0510478426758532,0.000677126834736298
0.50789999523,0.40129999523,-0.60349985695,0.50464816847,0.41527987723,-0.55209354496,78,0.0645273943130209,0.0533724684685298,0.0006981607320958
0.50464816847,0.41527987723,-0.55209354496,0.49528976836,0.42820959692,-0.50091063117,79,0.0637871146246967,0.0536138785009572,0.000685319380379047
0.49528976836,0.42820959692,-0.50091063117,0.4823804275,0.43968284136,-0.4497052107,80,0.0630468042454377,0.0540396290228674,0.000674820686029669
0.4823804275,0.43968284136,-0.4497052107,0.4684753553,0.44929320218,-0.39823180772,81,0.0623064767145459,0.054177682511522,0.000660749257476836
0.4684753553,0.44929320218,-0.39823180772,0.45613008895,0.45663436656,-0.34624530411,82,0.061566237780429,0.0539341714806037,0.000642242608870813
0.45613008895,0.45663436656,-0.34624530411,0.44789999881,0.46129997378,-0.29349996185,83,0.0608259684723779,0.0535870637800616,0.000622856353558164
0.44789999881,0.46129997378,-0.29349996185,0.44406945267,0.45402653819,-0.2296545658,84,0.0600856323718125,0.0643724362269589,0.000730114697244798
0.44406945267,0.45402653819,-0.2296545658,0.44671268025,0.43753555422,-0.16610173321,85,0.0591760876295615,0.0657107429158357,0.000722900870309212
0.44671268025,0.43753555422,-0.16610173321,0.45789998928,0.43130000236,-0.10349990464,86,0.0582664887986378,0.0638985675163311,0.000681520133896545
0.45789998928,0.43130000236,-0.10349990464,0.4838578061,0.45475668315,-0.08344699478,87,0.057356927756074,0.0403254674070608,0.000416774409103069
0.4838578061,0.45475668315,-0.08344699478,0.50790001311,0.48130002622,-0.06349984741,88,0.0566323317239809,0.040993480791998,0.000413041372644007
0.50790001311,0.48130002622,-0.06349984741,0.51524288215,0.49342401628,-0.01265427207,89,0.055907773629994,0.0527842911515271,0.000518321188189636
0.51524288215,0.49342401628,-0.01265427207,0.52091497936,0.50490011578,0.03856228256,90,0.0555906099022959,0.0527921302341681,0.000512533122690308
0.52091497936,0.50490011578,0.03856228256,0.52528679528,0.51574207549,0.09009128474,91,0.0552733648078315,0.0528384228611914,0.000507144273152242
0.52528679528,0.51574207549,0.09009128474,0.52872867146,0.52596368199,0.14187370205,92,0.0549561597166064,0.0528937283006812,0.000501864881800361
0.52872867146,0.52596368199,0.14187370205,0.53161109248,0.53557862644,0.19385076428,93,0.0546389552565702,0.0529374206566056,0.000496497907835467
0.53161109248,0.53557862644,0.19385076428,0.5343044416,0.54460067754,0.24596314095,94,0.0543217836567593,0.0529561265363053,0.000490923845041526
0.5343044416,0.54460067754,0.24596314095,0.53717917958,0.55304369336,0.2981526103,95,0.0540045970922606,0.0529460984929485,0.000485115662508703
0.53717917958,0.55304369336,0.2981526103,0.54060567179,0.56092139487,0.35035984183,96,0.0536873610699155,0.0529093002597169,0.000479099817307179
0.54060567179,0.56092139487,0.35035984183,0.54495436707,0.5682474554,0.40252599383,97,0.0533702158552871,0.0528572580448005,0.000472990504085495
0.54495436707,0.5682474554,0.40252599383,0.5505956427,0.57503570324,0.45459240341,98,0.0530529593601238,0.0528092350448594,0.000466959245049532
0.5505956427,0.57503570324,0.45459240341,0.55790000717,0.58129997853,0.50649993088,99,0.0527357840966639,0.0527919150369477,0.00046124121173776
0.55790000717,0.58129997853,0.50649993088,0.58315196196,0.56952871685,0.56833544634,100,0.052418596074747,0.0678222293533555,0.000585453900828529
0.58315196196,0.56952871685,0.56833544634,0.61790000954,0.56129997975,0.62649998331,101,0.0505424751862687,0.0682513903581265,0.000547739913229333
0.61790000954,0.56129997975,0.62649998331,0.63101511755,0.59479228263,0.64547476436,102,0.0486663728752166,0.0406667275080632,0.000302584764503733
0.63101511755,0.59479228263,0.64547476436,0.63790000237,0.62130000597,0.66649995709,103,0.0481176746729925,0.0345270874095728,0.000251141844744887
0.63790000237,0.62130000597,0.66649995709,0.64141959706,0.59688473944,0.71825761462,104,0.0475690304022789,0.0573353983112142,0.000407587921137251
0.64141959706,0.59688473944,0.71825761462,0.64091903725,0.55849967007,0.76515718364,105,0.0471359817305564,0.0606072081927954,0.000423037888232607
0.64091903725,0.55849967007,0.76515718364,0.63790000238,0.53130002622,0.81650007629,106,0.0467028689529245,0.0581809919370798,0.000398674184130385
0.63790000238,0.53130002622,0.81650007629,0.63158375777,0.5276834548,0.86667683983,107,0.0462697966147423,0.0507018947787791,0.000341011671411342
0.63158375777,0.5276834548,0.86667683983,0.62302065649,0.53620287186,0.91722286607,108,0.0457035262797048,0.0519692980444082,0.000341032793631762
0.62302065649,0.53620287186,0.91722286607,0.61790002146,0.55130001311,0.96650005245,109,0.0451372155603651,0.0517917529589622,0.000331497313024718
0.61790002146,0.55130001311,0.96650005245,0.62226331986,0.57763279681,1.02500234508,110,0.0445709784256997,0.064303748827612,0.000401319720301571
0.62226331986,0.57763279681,1.02500234508,0.6301132516,0.61005731229,1.08082184458,111,0.0439762068496902,0.0650291254505693,0.000395087527413546
0.6301132516,0.61005731229,1.08082184458,0.62790000596,0.64129998093,1.13650000357,112,0.043381451250073,0.063883176099248,0.000377697861253499
0.62790000596,0.64129998093,1.13650000357,0.59836531438,0.6589427114,1.17064748668,113,0.0427867653298772,0.048472822776382,0.000278783518040158
0.59836531438,0.6589427114,1.17064748668,0.5679000155,0.67129994042,1.20649995467,114,0.042041087725035,0.0486439616589195,0.000270101314710877
0.5679000155,0.67129994042,1.20649995467,0.56060166517,0.68560351733,1.26282574201,115,0.0412954776383854,0.0585700653015735,0.000313783836258811
0.56060166517,0.68560351733,1.26282574201,0.56054837265,0.69983221895,1.32039445306,116,0.0408712708827513,0.0593010563299007,0.000311206447940015
0.56054837265,0.69983221895,1.32039445306,0.56167097247,0.70979477769,1.37851588393,117,0.0404471018232379,0.0589797722391332,0.000303129204984644
0.56167097247,0.70979477769,1.37851588393,0.55790001906,0.71130003336,1.4364999857,118,0.0400229314917695,0.0581260865904989,0.000292508673409323
0.55790001906,0.71130003336,1.4364999857,0.54732555904,0.70035709743,1.48569326066,119,0.039598738211319,0.0514931583103313,0.000253665904901657
0.54732555904,0.70035709743,1.48569326066,0.53289032141,0.67996323709,1.53202628756,120,0.0390339811265675,0.0526406212607537,0.000251974489759263
0.53289032141,0.67996323709,1.53202628756,0.51845998326,0.65773785715,1.5780961957,121,0.0384692057797698,0.0531473292708932,0.000247091473030277
0.51845998326,0.65773785715,1.5780961957,0.5079000012,0.641299969,1.62649998033,122,0.0379043846176059,0.0521981202194757,0.0002356045299814
0.5079000012,0.641299969,1.62649998033,0.50053436319,0.63023986225,1.67709865236,123,0.0373395858115785,0.0523144740565676,0.000229145181186216
0.50053436319,0.63023986225,1.67709865236,0.4934113697,0.61946023708,1.72806722188,124,0.0369239072597828,0.0525807230264032,0.000225212104765225
0.4934113697,0.61946023708,1.72806722188,0.4870014266,0.60957625512,1.77934977377,125,0.0365081619297173,0.0526182534704584,0.00022032624743652
0.4870014266,0.60957625512,1.77934977377,0.48177493371,0.60120303635,1.83089030201,126,0.0360924664292486,0.0524771671468433,0.000214759991323961
0.48177493371,0.60120303635,1.83089030201,0.47820229091,0.59495582586,1.88263283784,127,0.0356767155235193,0.052240610922936,0.000208894906509985
0.47820229091,0.59495582586,1.88263283784,0.47675383845,0.59144975546,1.93452138827,128,0.035261033180146,0.0520270334528626,0.000203221195953754
0.47675383845,0.59144975546,1.93452138827,0.47789997615,0.59130002264,1.98650000381,129,0.0348453002297266,0.0519914658862384,0.000198321754879216
0.47789997615,0.59130002264,1.98650000381,0.4840383009,0.59793087247,2.03646073195,130,0.0344296110132596,0.05077126703642,0.000189074128166523
0.4840383009,0.59793087247,2.03646073195,0.49563527264,0.61193938259,2.08438948954,131,0.0338033660939146,0.0512629877537534,0.000184023668885106
0.49563527264,0.61193938259,2.08438948954,0.51016313592,0.62963247901,2.13133789415,132,0.0331771097043782,0.0522327212371137,0.000180621574103363
0.51016313592,0.62963247901,2.13133789415,0.52509398022,0.64731707576,2.17835753077,133,0.0325509002265296,0.0524072638247581,0.000174448550948686
0.52509398022,0.64731707576,2.17835753077,0.53789996663,0.66129996185,2.22649999075,134,0.0319246556139626,0.0517417707878745,0.000165669897094694
0.53789996663,0.66129996185,2.22649999075,0.55208469193,0.66858472232,2.28585732543,135,0.0312983799166007,0.061461917861838,0.00018914710408876
0.55208469193,0.66858472232,2.28585732543,0.55790001907,0.67129995231,2.34649999404,136,0.0303505357099148,0.0609813394390942,0.000176473522373913
0.55790001907,0.67129995231,2.34649999404,0.54197885552,0.6695609272,2.36687332654,137,0.029402688374161,0.0259148670510698,7.03838371753552e-05
0.54197885552,0.6695609272,2.36687332654,0.52789998808,0.6712999523,2.3865000006,138,0.0289743739989517,0.0242166275800121,6.3869226848763e-05
0.52789998808,0.6712999523,2.3865000006,0.541168435,0.69224715833,2.42434504294,139,0.0285460042846349,0.045244716308631,0.000115826623280147
0.541168435,0.69224715833,2.42434504294,0.56790000952,0.71130003338,2.45650000835,140,0.0281984463404855,0.0459513974162647,0.000114788652262463
0.56790000952,0.71130003338,2.45650000835,0.5899182395,0.7044463337,2.46122328603,141,0.0278507225312237,0.023539010234039,5.73602457770001e-05
0.5899182395,0.7044463337,2.46122328603,0.60789996542,0.70130003099,2.46649999284,142,0.0275226059375537,0.019002245197967,4.52203474120078e-05
0.60789996542,0.70130003099,2.46649999284,0.62010199585,0.73785162573,2.50597431326,143,0.027194580014865,0.0551645773778127,0.000128166604927474
0.62010199585,0.73785162573,2.50597431326,0.62617516676,0.77774382238,2.54438672329,144,0.0268688357937598,0.0557116146129079,0.000126355257249677
0.62617516676,0.77774382238,2.54438672329,0.63061076562,0.81691405182,2.58385579848,145,0.0265431229595,0.0557834142732669,0.000123469304746745
0.63061076562,0.81691405182,2.58385579848,0.6379000143,0.85130001907,2.62650000121,146,0.0262174140185977,0.0552635134289734,0.000119335063790563
0.6379000143,0.85130001907,2.62650000121,0.64935899535,0.85008694534,2.65732954407,147,0.0258916454038348,0.0329126192749106,6.93157010186108e-05
0.64935899535,0.85008694534,2.65732954407,0.65789999524,0.85129998332,2.68649999164,148,0.0251921648928011,0.0304193220124322,6.06499411052945e-05
0.65789999524,0.85129998332,2.68649999164,0.64402181067,0.89181929235,2.69701932931,149,0.0244926956685844,0.0441030030297609,8.31172579471808e-05
0.64402181067,0.89181929235,2.69701932931,0.6379000024,0.93129994278,2.70649999045,150,0.0241300657035436,0.041061919469528,7.51114469817652e-05
0.6379000024,0.93129994278,2.70649999045,0.67177812018,0.93739869004,2.74118137027,151,0.0237674636271891,0.0488642987126188,8.67175938237678e-05
0.67177812018,0.93739869004,2.74118137027,0.70789999522,0.94130006437,2.77649998329,152,0.0233175872749011,0.0506696655181841,8.65496133421816e-05
0.70789999522,0.94130006437,2.77649998329,0.71672255555,0.9833100379,2.80288357401,153,0.0228676210837822,0.0503862015441555,8.27758152750425e-05
0.71672255555,0.9833100379,2.80288357401,0.71789999165,1.03130002623,2.82650001908,154,0.0223741567618486,0.0534991758200761,8.41376383003255e-05
0.71789999165,1.03130002623,2.82650001908,0.72743470827,1.07163888818,2.85878219271,155,0.0218807462527152,0.0525383035386791,7.90223930656402e-05
0.72743470827,1.07163888818,2.85878219271,0.73824823656,1.11014836436,2.89313943052,156,0.0215017002196835,0.0527288530092348,7.6585015079052e-05
0.73824823656,1.11014836436,2.89313943052,0.74888766565,1.14923364524,2.92667694354,157,0.0211226146362213,0.0525891758102018,7.37125760352381e-05
0.74888766565,1.14923364524,2.92667694354,0.75790000715,1.19130006437,2.95649997854,158,0.0207435223780974,0.0523471043549178,7.07632130695387e-05
0.75790000715,1.19130006437,2.95649997854,0.76042158165,1.22582008247,2.96237747335,159,0.0203644671834343,0.0351074768792197,4.57399404183585e-05
0.76042158165,1.22582008247,2.96237747335,0.75790000715,1.26130000954,2.96650004053,160,0.019689822727816,0.0358075288592386,4.36121839799884e-05
0.75790000715,1.26130000954,2.96650004053,0.7483322815,1.29366515284,2.98837669157,161,0.0190151689432955,0.0402197928347372,4.56867304025598e-05
0.7483322815,1.29366515284,2.98837669157,0.73790002029,1.32130007152,3.01650004051,162,0.01865326563116,0.0407853351096306,4.45824218910612e-05
0.73790002029,1.32130007152,3.01650004051,0.72824109355,1.34450390942,3.05395387077,163,0.0182912792500875,0.0451054582085472,4.74096917803085e-05
0.72824109355,1.34450390942,3.05395387077,0.72789997615,1.3713,3.08650003336,164,0.0178928674056047,0.0421592164394318,4.24035571801722e-05
0.72789997615,1.3713,3.08650003336,0.74661098875,1.39641309385,3.08222937249,165,0.0174945258545823,0.0316070881212239,3.03905607122884e-05
0.74661098875,1.39641309385,3.08222937249,0.76789999761,1.4212999523,3.07650003098,166,0.0171351337758194,0.0332476010546582,3.06679810430492e-05
0.76789999761,1.4212999523,3.07650003098,0.77235996879,1.43631376628,3.10051728153,167,0.0167757411458251,0.0286728840044728,2.53503922100883e-05
0.77235996879,1.43631376628,3.10051728153,0.76789999165,1.45130007867,3.12649999523,168,0.0164846740625057,0.0303246165079818,2.58884422693443e-05
0.76789999165,1.45130007867,3.12649999523,0.75036711255,1.49551298026,3.14229868316,169,0.0161934502818574,0.0501176721012832,4.12875913441507e-05
0.75036711255,1.49551298026,3.14229868316,0.73790003219,1.54129995709,3.15649999046,170,0.0158216163316763,0.0495333470397739,3.89537475366439e-05
0.73790003219,1.54129995709,3.15649999046,0.75118041791,1.55171825294,3.1712982502,171,0.0154498438055482,0.0224476730335826,1.6833304788125e-05
0.75118041791,1.55171825294,3.1712982502,0.7678999976,1.56130005721,3.18650005721,172,0.015106408699177,0.0245448620784092,1.75967688499815e-05
0.7678999976,1.56130005721,3.18650005721,0.77135635175,1.60679685479,3.20681618118,173,0.0147628921792137,0.0499464700175111,3.41977527655931e-05
0.77135635175,1.60679685479,3.20681618118,0.77789998807,1.65129997138,3.22650003099,174,0.0144220199835558,0.0490999033181754,3.20835706332374e-05
0.77789998807,1.65129997138,3.22650003099,0.80252850809,1.66073872453,3.24310243988,175,0.0140812706919974,0.0311655906466235,1.94137274922237e-05
0.80252850809,1.66073872453,3.24310243988,0.82789999106,1.67129985696,3.25649999045,176,0.0137076355562631,0.0305735838196427,1.80476774618189e-05
0.82789999106,1.67129985696,3.25649999045,0.83197969652,1.70636298065,3.2540942278,177,0.013333960923255,0.0353815535762451,1.97626476344672e-05
0.83197969652,1.70636298065,3.2540942278,0.82790000596,1.74129988556,3.25650001432,178,0.0130292718021945,0.0352564747037414,1.88030822422262e-05
0.82790000596,1.74129988556,3.25650001432,0.8273203508,1.75150160196,3.28624797726,179,0.0127246415994864,0.0314539713977442,1.59998708853176e-05
0.8273203508,1.75150160196,3.28624797726,0.82790000298,1.7613001049,3.31650005245,180,0.0124174454715785,0.0318046334645824,1.54065284658191e-05
0.82790000298,1.7613001049,3.31650005245,0.82742706396,1.8061653555,3.33119214439,181,0.0121104092068804,0.0472119894549137,2.17530325785558e-05
0.82742706396,1.8061653555,3.33119214439,0.83789999045,1.85130001909,3.33650003337,182,0.0117526917703104,0.046636828066147,2.02373466225343e-05
0.83789999045,1.85130001909,3.33650003337,0.86140618483,1.85273649102,3.33641062642,183,0.0113948750493583,0.0235502148490991,9.60647110555062e-06
0.86140618483,1.85273649102,3.33641062642,0.88789998151,1.85129997139,3.33650003339,184,0.011069497084501,0.0265328634861531,1.02138570587322e-05
0.88789998151,1.85129997139,3.33650003339,0.90671583273,1.88035156135,3.3427293148,185,0.0107438867872483,0.0351686662132944,1.27534774089545e-05
0.90671583273,1.88035156135,3.3427293148,0.91790000657,1.91129996187,3.356500062,186,0.0104715678440568,0.035672436385478,1.2288703520298e-05
0.91790000657,1.91129996187,3.356500062,0.92855054894,1.9296343506,3.39356099034,187,0.0101992061136841,0.042697731465507,1.39536366905827e-05
0.32313733858,-0.14822828019,-3.19580728149,0.31867938198,-0.14422146674,-3.14447251892,217,0.0985004314038939,0.0516835155459537,0.00157535409010317
0.31867938198,-0.14422146674,-3.14447251892,0.31264942446,-0.14004618373,-3.09334017371,218,0.097515956686346,0.0516556879983344,0.0015431899792051
0.31264942446,-0.14004618373,-3.09334017371,0.3052598671,-0.13576456752,-3.04238072967,219,0.0965314216500599,0.0516701338513107,0.00151260963959083
0.3052598671,-0.13576456752,-3.04238072967,0.29672340311,-0.13143871422,-2.99156467058,220,0.0955470023356397,0.0517093423441455,0.0014830405277235
